user_genome	original_user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
GCA_016718345.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__											d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ANI		GCF_008806775.1, s__Flavobacterium luteum, 95.0, 79.61, 0.5; GCF_003097635.1, s__Flavobacterium psychrotolerans, 95.0, 78.79, 0.43; GCF_002920895.1, s__Flavobacterium alvei, 95.0, 78.65, 0.3; GCF_007097365.1, s__Flavobacterium sp007097365, 95.0, 78.61, 0.31; GCF_003634825.1, s__Flavobacterium sp003634825, 95.0, 78.61, 0.32; GCF_000744835.1, s__Flavobacterium sp000744835, 95.0, 78.54, 0.32; GCF_001662485.1, s__Flavobacterium succinicans_A, 95.0, 78.46, 0.23; GCF_900129545.1, s__Flavobacterium fluvii, 95.0, 78.43, 0.28; GCF_013284035.1, s__Flavobacterium sp003096795, 95.0, 78.4, 0.27; GCF_003634755.1, s__Flavobacterium limicola, 95.0, 78.34, 0.26; GCF_000812945.1, s__Flavobacterium sp000812945, 95.0, 78.3, 0.33; GCF_002001005.1, s__Flavobacterium sp002001005, 95.0, 78.26, 0.28; GCA_012837155.1, s__Flavobacterium sp012837155, 95.0, 78.24, 0.25; GCA_014379405.1, s__Flavobacterium sp014379405, 95.0, 78.21, 0.23; GCA_002413745.1, s__Flavobacterium sp002413745, 95.0, 78.2, 0.26; GCF_007097245.1, s__Flavobacterium sp007097245, 95.0, 78.19, 0.27; GCF_003314435.2, s__Flavobacterium petrolei, 95.0, 78.19, 0.27; GCF_003668995.1, s__Flavobacterium sp003668995, 95.0, 78.17, 0.24; GCF_902506345.1, s__Flavobacterium sp902506345, 95.0, 78.16, 0.26; GCF_000813005.1, s__Flavobacterium sp000813005, 95.0, 78.15, 0.24; GCF_900110375.1, s__Flavobacterium sinopsychrotolerans, 95.0, 78.15, 0.27; GCF_002217285.1, s__Flavobacterium hercynium, 95.0, 78.14, 0.22; GCF_900142885.1, s__Flavobacterium xinjiangense, 95.0, 78.14, 0.28; GCF_007097285.1, s__Flavobacterium sp007097285, 95.0, 78.13, 0.32; GCF_003254745.1, s__Flavobacterium aquariorum, 95.0, 78.11, 0.28; GCA_001800905.1, s__Flavobacterium sp001800905, 95.0, 78.09, 0.35; GCF_003097655.1, s__Flavobacterium sp003097655, 95.0, 78.09, 0.27; GCF_011365745.1, s__Flavobacterium sp011365745, 95.0, 78.09, 0.24; GCF_000282055.1, s__Flavobacterium sp000282055, 95.0, 78.09, 0.24; GCA_000439025.2, s__Flavobacterium sp000439025, 95.0, 78.08, 0.28; GCF_004349355.1, s__Flavobacterium cellulosilyticum, 95.0, 78.07, 0.27; GCF_009789235.1, s__Flavobacterium sp009789235, 95.0, 78.07, 0.23; GCF_002754195.1, s__Flavobacterium sp002754195, 95.0, 78.06, 0.25; GCF_002150205.1, s__Flavobacterium sp002150205, 95.0, 78.05, 0.23; GCF_000422705.1, s__Flavobacterium soli, 95.0, 78.05, 0.24; GCF_004339525.1, s__Flavobacterium sp004339525, 95.0, 78.05, 0.27; GCF_004349195.1, s__Flavobacterium sp004349195, 95.0, 78.05, 0.31; GCF_002754315.1, s__Flavobacterium sp002754315, 95.0, 78.04, 0.33; GCF_900142715.1, s__Flavobacterium pectinovorum, 95.0, 78.04, 0.23; GCF_900129705.1, s__Flavobacterium granuli, 95.0, 78.04, 0.23; GCF_007109225.1, s__Flavobacterium sp007109225, 95.0, 78.02, 0.18; GCF_900142695.1, s__Flavobacterium xanthum, 95.0, 78.0, 0.23; GCF_004349315.1, s__Flavobacterium sp004349315, 95.0, 77.98, 0.3; GCF_000708595.2, s__Flavobacterium sp000708595, 95.0, 77.98, 0.25; GCF_900142735.1, s__Flavobacterium saccharophilum, 95.0, 77.97, 0.24; GCF_004368785.1, s__Flavobacterium sp004368785, 95.0, 77.97, 0.25; GCF_014305095.1, s__Flavobacterium sp014305095, 95.0, 77.97, 0.21; GCA_900107365.1, s__Flavobacterium aquidurense, 95.0, 77.96, 0.24; GCF_000426145.1, s__Flavobacterium sp000426145, 95.0, 77.95, 0.25; GCF_003312425.1, s__Flavobacterium psychrolimnae, 95.0, 77.95, 0.3; GCF_004349085.1, s__Flavobacterium caseinilyticum, 95.0, 77.95, 0.25; GCF_001507425.1, s__Flavobacterium sp001507425, 95.0, 77.94, 0.24; GCF_000832125.1, s__Flavobacterium hibernum, 95.0, 77.94, 0.26; GCF_001427905.1, s__Flavobacterium sp001427905, 95.0, 77.93, 0.24; GCF_902804475.1, s__Flavobacterium sp902804475, 95.0, 77.92, 0.22; GCF_900106645.1, s__Flavobacterium degerlachei, 95.0, 77.92, 0.23; GCF_001404985.1, s__Flavobacterium aquidurense_B, 95.0, 77.92, 0.24; GCF_000611675.1, s__Flavobacterium succinicans, 95.0, 77.91, 0.23; GCF_006438875.1, s__Flavobacterium pectinovorum_A, 95.0, 77.89, 0.25; GCF_001975985.1, s__Flavobacterium sp001975985, 95.0, 77.89, 0.24; GCF_000737695.1, s__Flavobacterium hydatis, 95.0, 77.89, 0.26; GCF_900112975.1, s__Flavobacterium xueshanense, 95.0, 77.88, 0.28; GCF_003350545.1, s__Flavobacterium glaciei, 95.0, 77.86, 0.28; GCF_004362015.1, s__Flavobacterium sp004362015, 95.0, 77.86, 0.23; GCF_003202405.1, s__Flavobacterium sp003202405, 95.0, 77.84, 0.22; GCF_007097385.1, s__Flavobacterium sp007097385, 95.0, 77.83, 0.28; GCA_903879875.1, s__Flavobacterium sp903879875, 95.0, 77.82, 0.25; GCA_903839195.1, s__Flavobacterium sp903839195, 95.0, 77.81, 0.33; GCF_009707955.1, s__Flavobacterium sp009707955, 95.0, 77.8, 0.26; GCA_903837025.1, s__Flavobacterium sp903837025, 95.0, 77.8, 0.23; GCF_009674775.1, s__Flavobacterium sp009674775, 95.0, 77.8, 0.2; GCF_014281985.1, s__Flavobacterium sp014281985, 95.0, 77.79, 0.26; GCF_900129575.1, s__Flavobacterium segetis, 95.0, 77.79, 0.22; GCA_009664855.1, s__Flavobacterium sp009664855, 95.0, 77.79, 0.23; GCF_003217415.1, s__Flavobacterium sp003217415, 95.0, 77.78, 0.24; GCF_014305155.1, s__Flavobacterium sp014305155, 95.0, 77.78, 0.23; GCF_003688345.1, s__Flavobacterium sp003688345, 95.0, 77.78, 0.25; GCF_007830355.1, s__Flavobacterium tiangeerense, 95.0, 77.78, 0.25; GCF_001422725.1, s__Flavobacterium sp001422725, 95.0, 77.77, 0.24; GCF_001686925.1, s__Flavobacterium piscis, 95.0, 77.75, 0.25; GCA_903819815.1, s__Flavobacterium sp903819815, 95.0, 77.75, 0.28; GCA_013823965.1, s__Flavobacterium sp013823965, 95.0, 77.72, 0.26; GCF_004349145.1, s__Flavobacterium hiemivividum, 95.0, 77.72, 0.23; GCA_009693635.1, s__Flavobacterium sp009693635, 95.0, 77.71, 0.35; GCF_003968755.1, s__Flavobacterium sp003968755, 95.0, 77.7, 0.25; GCA_903861155.1, s__Flavobacterium sp903861155, 95.0, 77.7, 0.27; GCF_000252125.1, s__Flavobacterium frigoris_A, 95.0, 77.7, 0.22; GCA_002382495.1, s__Flavobacterium sp002382495, 95.0, 77.68, 0.31; GCF_000735715.2, s__Flavobacterium chungangense, 95.0, 77.67, 0.25; GCF_900108015.1, s__Flavobacterium urumqiense, 95.0, 77.66, 0.3; GCF_009711165.1, s__Flavobacterium sp009711165, 95.0, 77.66, 0.27; GCF_003688495.1, s__Flavobacterium weaverense, 95.0, 77.65, 0.24; GCF_001529295.1, s__Flavobacterium sp001529295, 95.0, 77.65, 0.21; GCA_010365135.1, s__Flavobacterium sp010365135, 95.0, 77.64, 0.24; GCA_014378065.1, s__Flavobacterium sp014378065, 95.0, 77.64, 0.22; GCF_004345565.1, s__Flavobacterium circumlabens, 95.0, 77.63, 0.21; GCF_009764685.1, s__Flavobacterium sp009764685, 95.0, 77.61, 0.25; GCF_900099915.1, s__Flavobacterium omnivorum, 95.0, 77.57, 0.26; GCA_009926065.1, s__Flavobacterium sp009926065, 95.0, 77.51, 0.31; GCA_903824755.1, s__Flavobacterium sp903824755, 95.0, 77.46, 0.3	75.84	11	0.96413453	
GCA_016718365.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__						GCA_002473275.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__UBA7236 sp002473275	80.95	0.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__;s__	taxonomic classification defined by topology and ANI			79.55	11	0.931081435	
GCA_016718385.1		d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__						GCA_002396625.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__UBA5518 sp002396625	78.91	0.44	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	taxonomic classification defined by topology and ANI		GCA_903921135.1, s__UBA5518 sp903921135, 95.0, 78.72, 0.35; GCA_903928015.1, s__UBA5518 sp903928015, 95.0, 78.44, 0.34; GCA_903938575.1, s__UBA5518 sp903938575, 95.0, 78.42, 0.33	93.96	11	0.903665474	
GCA_016718405.1		d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__											d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ANI		GCA_903828665.1, s__Rhodoferax sp903828665, 95.0, 79.09, 0.37; GCA_903839085.1, s__Rhodoferax sp903839085, 95.0, 78.93, 0.37; GCA_903876735.1, s__Rhodoferax sp903876735, 95.0, 78.81, 0.34; GCF_003415675.1, s__Rhodoferax sp003415675, 95.0, 78.8, 0.26; GCA_002413825.1, s__Rhodoferax sp002413825, 95.0, 78.76, 0.37; GCA_008015235.1, s__Rhodoferax sp008015235, 95.0, 78.75, 0.34; GCA_903920695.1, s__Rhodoferax sp903920695, 95.0, 78.72, 0.28; GCF_003347515.1, s__Rhodoferax sp003347515, 95.0, 78.7, 0.34; GCA_002422455.1, s__Rhodoferax sp002422455, 95.0, 78.69, 0.42; GCA_903914175.1, s__Rhodoferax sp903914175, 95.0, 78.68, 0.33; GCA_001795455.1, s__Rhodoferax sp001795455, 95.0, 78.68, 0.33; GCF_002943465.1, s__Rhodoferax sp002943465, 95.0, 78.67, 0.31; GCF_001955715.1, s__Rhodoferax saidenbachensis, 95.0, 78.62, 0.29; GCA_001770935.1, s__Rhodoferax sp001770935, 95.0, 78.61, 0.31; GCA_903863395.1, s__Rhodoferax sp903863395, 95.0, 78.58, 0.42; GCA_903845935.1, s__Rhodoferax sp903845935, 95.0, 78.56, 0.28; GCF_005876985.1, s__Rhodoferax bucti, 95.0, 78.55, 0.28; GCA_010365055.1, s__Rhodoferax sp010365055, 95.0, 78.53, 0.31; GCA_012927445.1, s__Rhodoferax sp012927445, 95.0, 78.49, 0.32; GCF_002251855.1, s__Rhodoferax sp002251855, 95.0, 78.48, 0.29; GCF_000013605.1, s__Rhodoferax ferrireducens, 95.0, 78.44, 0.28; GCA_903886275.1, s__Rhodoferax sp903886275, 95.0, 78.41, 0.27; GCA_011391645.1, s__Rhodoferax sp011391645, 95.0, 78.4, 0.39; GCA_013791765.1, s__Rhodoferax sp013791765, 95.0, 78.4, 0.31; GCA_009925925.1, s__Rhodoferax sp009925925, 95.0, 78.37, 0.24; GCA_903960915.1, s__Rhodoferax sp903960915, 95.0, 78.35, 0.3; GCA_903853895.1, s__Rhodoferax sp903853895, 95.0, 78.33, 0.29; GCF_002163715.1, s__Rhodoferax sp002163715, 95.0, 78.27, 0.22; GCA_903945325.1, s__Rhodoferax sp903945325, 95.0, 78.26, 0.27; GCA_903896425.1, s__Rhodoferax sp903896425, 95.0, 78.25, 0.31; GCA_009693325.1, s__Rhodoferax sp009693325, 95.0, 78.21, 0.28; GCA_002842265.1, s__Rhodoferax sp002842265, 95.0, 78.21, 0.33; GCA_011391545.1, s__Rhodoferax sp011391545, 95.0, 78.2, 0.34; GCA_002256115.1, s__Rhodoferax sp002256115, 95.0, 78.2, 0.22; GCA_001771065.1, s__Rhodoferax sp001771065, 95.0, 78.15, 0.25; GCA_009922295.1, s__Rhodoferax sp009922295, 95.0, 78.14, 0.27; GCA_903894475.1, s__Rhodoferax sp903894475, 95.0, 78.14, 0.24; GCA_002786915.1, s__Rhodoferax sp002786915, 95.0, 78.12, 0.26; GCF_002017865.1, s__Rhodoferax fermentans, 95.0, 78.1, 0.26; GCA_002083775.1, s__Rhodoferax ferrireducens_A, 95.0, 78.1, 0.27; GCA_903924955.1, s__Rhodoferax sp903924955, 95.0, 78.05, 0.25; GCF_013416775.1, s__Rhodoferax sp013416775, 95.0, 78.03, 0.26; GCA_007280205.1, s__Rhodoferax sp007280205, 95.0, 77.97, 0.26; GCA_903897005.1, s__Rhodoferax sp903897005, 95.0, 77.95, 0.33; GCA_903897925.1, s__Rhodoferax sp903897925, 95.0, 77.94, 0.25; GCA_013297935.1, s__Rhodoferax sp013297935, 95.0, 77.94, 0.27; GCA_903948045.1, s__Rhodoferax sp903948045, 95.0, 77.93, 0.24; GCA_002789915.1, s__Rhodoferax sp002789915, 95.0, 77.91, 0.32; GCA_014190675.1, s__Rhodoferax sp014190675, 95.0, 77.89, 0.25; GCF_001938565.1, s__Rhodoferax antarcticus, 95.0, 77.87, 0.25; GCA_903905735.1, s__Rhodoferax sp903905735, 95.0, 77.86, 0.23; GCA_903886165.1, s__Rhodoferax sp903886165, 95.0, 77.84, 0.3; GCA_903906695.1, s__Rhodoferax sp903906695, 95.0, 77.84, 0.23; GCA_903928635.1, s__Rhodoferax sp903928635, 95.0, 77.8, 0.28; GCA_003133245.1, s__Rhodoferax sp003133245, 95.0, 77.8, 0.29; GCA_002784245.1, s__Rhodoferax sp002784245, 95.0, 77.79, 0.36; GCA_903864505.1, s__Rhodoferax sp903864505, 95.0, 77.78, 0.25; GCA_008080595.1, s__Rhodoferax sp008080595, 95.0, 77.77, 0.22; GCA_903954045.1, s__Rhodoferax sp903954045, 95.0, 77.76, 0.22; GCA_004293725.1, s__Rhodoferax sp004293725, 95.0, 77.7, 0.25; GCA_903925725.1, s__Rhodoferax sp903925725, 95.0, 77.68, 0.21; GCA_001871515.1, s__Rhodoferax sp001871515, 95.0, 77.68, 0.28; GCA_903958915.1, s__Rhodoferax sp903958915, 95.0, 77.67, 0.23; GCA_903873485.1, s__Rhodoferax sp903873485, 95.0, 77.64, 0.23; GCF_006974105.1, s__Rhodoferax sp006974105, 95.0, 77.61, 0.16; GCA_903861575.1, s__Rhodoferax sp903861575, 95.0, 77.59, 0.23; GCA_002390825.1, s__Rhodoferax sp002390825, 95.0, 77.57, 0.24; GCA_903840825.1, s__Rhodoferax sp903840825, 95.0, 77.56, 0.21; GCA_903859265.1, s__Rhodoferax sp903859265, 95.0, 77.54, 0.17; GCA_903876045.1, s__Rhodoferax sp903876045, 95.0, 77.52, 0.18; GCA_903928325.1, s__Rhodoferax sp903928325, 95.0, 77.51, 0.25; GCA_903870955.1, s__Rhodoferax sp903870955, 95.0, 77.48, 0.19; GCA_903927295.1, s__Rhodoferax sp903927295, 95.0, 77.46, 0.24; GCA_903870065.1, s__Rhodoferax sp903870065, 95.0, 77.43, 0.17; GCA_903938955.1, s__Rhodoferax sp903938955, 95.0, 77.4, 0.24; GCA_903856025.1, s__Rhodoferax sp903856025, 95.0, 77.37, 0.2; GCA_903944555.1, s__Rhodoferax sp903944555, 95.0, 77.35, 0.2; GCA_903869595.1, s__Rhodoferax sp903869595, 95.0, 77.31, 0.2; GCA_009924455.1, s__Rhodoferax sp009924455, 95.0, 77.29, 0.27; GCA_002381045.1, s__Rhodoferax sp002381045, 95.0, 77.16, 0.21; GCA_903823025.1, s__Rhodoferax sp903823025, 95.0, 77.12, 0.21; GCA_903951445.1, s__Rhodoferax sp903951445, 95.0, 77.09, 0.2; GCA_903875275.1, s__Rhodoferax sp903875275, 95.0, 77.03, 0.23; GCA_903930255.1, s__Rhodoferax sp903930255, 95.0, 76.97, 0.16; GCA_903914985.1, s__Rhodoferax sp903914985, 95.0, 76.91, 0.2; GCA_007279715.1, s__Rhodoferax sp007279715, 95.0, 76.83, 0.1; GCF_000477435.1, s__Rhodoferax mobilis, 95.0, 76.5, 0.09; GCA_005793295.1, s__Rhodoferax sp005793295, 95.0, 76.39, 0.09; GCA_903822205.1, s__Rhodoferax sp903822205, 95.0, 76.34, 0.11; GCA_903929815.1, s__Rhodoferax sp903929815, 95.0, 76.0, 0.07; GCA_903920405.1, s__Rhodoferax sp903920405, 95.0, 75.6, 0.08	95.69	11	0.951323761	
GCA_016718415.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__						GCA_902825795.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp902825795	90.45	0.83	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	taxonomic classification defined by topology and ANI		GCA_002482775.1, s__PHOS-HE28 sp002482775, 95.0, 78.65, 0.23; GCA_002360495.1, s__PHOS-HE28 sp002360495, 95.0, 78.45, 0.21; GCA_902826215.1, s__PHOS-HE28 sp902826215, 95.0, 78.44, 0.2; GCA_013360395.1, s__PHOS-HE28 sp013360395, 95.0, 78.38, 0.25; GCA_014584605.1, s__PHOS-HE28 sp014584605, 95.0, 78.21, 0.23; GCA_008016945.1, s__PHOS-HE28 sp008016945, 95.0, 78.03, 0.18; GCA_002342985.1, s__PHOS-HE28 sp002342985, 95.0, 78.0, 0.25; GCA_002396605.1, s__PHOS-HE28 sp002396605, 95.0, 77.29, 0.17	89.36	11	0.988766539	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
GCA_016718425.1		d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__CAINDZ01;s__											d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	taxonomic novelty determined using RED			93.45	11	0.940806144	
GCA_016718465.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__						GCA_002360455.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__UBA3362 sp002360455	75.95	0.04	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	taxonomic classification defined by topology and ANI		GCA_013140975.1, s__UBA3362 sp013140975, 95.0, 76.03, 0.05	90.11	11	0.905278229	
GCA_016718485.1		d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__CG2-30-64-16;f__SSC4;g__SSC4;s__						GCA_013693795.1	95.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__CG2-30-64-16;f__SSC4;g__SSC4;s__SSC4 sp013693795	76.96	0.2	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__CG2-30-64-16;f__;g__;s__	taxonomic classification defined by topology and ANI			91.78	11	0.856816867	
GCA_016718505.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__											d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic classification fully defined by topology			91.58	11	0.787928303	
GCA_016718525.1		d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__;s__											d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__;s__	taxonomic classification fully defined by topology			97.64	11	0.879265817	
GCA_016718545.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__											d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ANI		GCA_013360395.1, s__PHOS-HE28 sp013360395, 95.0, 79.43, 0.43; GCA_014584605.1, s__PHOS-HE28 sp014584605, 95.0, 79.39, 0.39; GCA_902825795.1, s__PHOS-HE28 sp902825795, 95.0, 79.24, 0.25; GCA_002342985.1, s__PHOS-HE28 sp002342985, 95.0, 78.75, 0.29; GCA_902826215.1, s__PHOS-HE28 sp902826215, 95.0, 78.74, 0.23; GCA_002360495.1, s__PHOS-HE28 sp002360495, 95.0, 78.73, 0.27; GCA_002482775.1, s__PHOS-HE28 sp002482775, 95.0, 78.7, 0.26; GCA_008016945.1, s__PHOS-HE28 sp008016945, 95.0, 78.35, 0.24; GCA_002396605.1, s__PHOS-HE28 sp002396605, 95.0, 77.68, 0.23	94.7	11	0.947831732	
GCA_016718555.1		d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAABQG01;s__											d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	taxonomic novelty determined using RED			92.1	11	0.966439005	
GCA_016718565.1		d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__;s__											d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__;s__	taxonomic novelty determined using RED			94.54	11	0.876716965	
GCA_016718605.1		d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas;s__Aquimonas sp002068275	GCA_002068275.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas;s__Aquimonas sp002068275	99.31	0.94	GCA_002068275.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas;s__Aquimonas sp002068275	99.31	0.94	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002352135.1, s__Aquimonas sp002352135, 95.0, 82.54, 0.66; GCF_900101825.1, s__Aquimonas voraii, 95.0, 77.62, 0.2	98.23	11		
GCA_016718615.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__											d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ANI		GCA_002396605.1, s__PHOS-HE28 sp002396605, 95.0, 79.04, 0.08; GCA_013360395.1, s__PHOS-HE28 sp013360395, 95.0, 77.25, 0.05; GCA_902826215.1, s__PHOS-HE28 sp902826215, 95.0, 77.16, 0.13; GCA_014584605.1, s__PHOS-HE28 sp014584605, 95.0, 77.05, 0.05; GCA_002482775.1, s__PHOS-HE28 sp002482775, 95.0, 76.85, 0.13; GCA_902825795.1, s__PHOS-HE28 sp902825795, 95.0, 76.75, 0.07; GCA_002360495.1, s__PHOS-HE28 sp002360495, 95.0, 76.54, 0.11; GCA_008016945.1, s__PHOS-HE28 sp008016945, 95.0, 76.45, 0.09; GCA_002342985.1, s__PHOS-HE28 sp002342985, 95.0, 76.25, 0.06	94.26	11	0.948778471	
GCA_016718635.1		d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__						GCA_002333425.1	95.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__UBA2033 sp002333425	80.09	0.5	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__	taxonomic classification defined by topology and ANI		GCA_013297885.1, s__UBA2033 sp013297885, 95.0, 75.87, 0.12	89.04	11	0.97072872	
GCA_016718655.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__											d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ANI		GCA_902826215.1, s__PHOS-HE28 sp902826215, 95.0, 80.24, 0.32; GCA_002482775.1, s__PHOS-HE28 sp002482775, 95.0, 80.11, 0.31; GCA_002342985.1, s__PHOS-HE28 sp002342985, 95.0, 79.82, 0.36; GCA_013360395.1, s__PHOS-HE28 sp013360395, 95.0, 79.65, 0.33; GCA_014584605.1, s__PHOS-HE28 sp014584605, 95.0, 79.52, 0.3; GCA_008016945.1, s__PHOS-HE28 sp008016945, 95.0, 79.39, 0.29; GCA_002360495.1, s__PHOS-HE28 sp002360495, 95.0, 79.38, 0.3; GCA_902825795.1, s__PHOS-HE28 sp902825795, 95.0, 78.9, 0.2; GCA_002396605.1, s__PHOS-HE28 sp002396605, 95.0, 77.76, 0.23	86.62	11	0.948539776	
GCA_016718685.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__						GCF_000212735.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__Haliscomenobacter hydrossis	91.5	0.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__	taxonomic classification defined by topology and ANI		GCA_013299105.1, s__Haliscomenobacter sp013299105, 95.0, 76.65, 0.13	82.13	11	0.994216987	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
GCA_016718695.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__						GCA_002473275.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__UBA7236 sp002473275	81.25	0.23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__;s__	taxonomic classification defined by topology and ANI			94.64	11	0.930375136	
GCA_016718725.1		d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Leadbetterella;s__						GCA_002256295.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Leadbetterella;s__Leadbetterella sp002256295	77.36	0.14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Leadbetterella;s__	taxonomic classification defined by topology and ANI		GCF_000166395.1, s__Leadbetterella byssophila, 95.0, 77.49, 0.05; GCF_009905725.1, s__Leadbetterella sp002483125, 95.0, 76.37, 0.06	90.15	11	0.963917772	
