BGC,Accession ID,Description,Product Prediction,BiG-SCAPE class,Organism,Taxonomy,genome_id,group
JADJRG010000013.region004,JADJRG010000013,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,RiPP-like,RiPPs,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000017.region001,JADJRG010000017,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,RiPP-like,RiPPs,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000017.region002,JADJRG010000017,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,NRPS-like,NRPS,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000017.region003,JADJRG010000017,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,microviridin,RiPPs,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000019.region001,JADJRG010000019,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,terpene.arylpolyene,Others,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000022.region001,JADJRG010000022,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,terpene,Terpene,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000022.region002,JADJRG010000022,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,terpene,Terpene,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000022.region003,JADJRG010000022,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,terpene,Terpene,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000022.region004,JADJRG010000022,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,siderophore,Others,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000022.region005,JADJRG010000022,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,microviridin,RiPPs,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000028.region001,JADJRG010000028,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,terpene,Terpene,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000028.region002,JADJRG010000028,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,RRE-containing,RiPPs,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000029.region001,JADJRG010000029,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,arylpolyene,Others,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000029.region002,JADJRG010000029,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,T1PKS.NRPS,PKS-NRP_Hybrids,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRG010000029.region003,JADJRG010000029,Nannocystis sp. strain Fred_18-Q3-R57-64_MAXAC.384,terpene,Terpene,Nannocystis sp.,"Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,",GCA_016712315,Aalborg
JADJRH010000001.region001,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,NRPS-like,NRPS,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000001.region002,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,RRE-containing,RiPPs,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000001.region003,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,lanthipeptide-class-ii,RiPPs,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000001.region004,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,terpene,Terpene,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000001.region005,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,NRPS,NRPS,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000001.region006,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,phosphonate,Others,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000001.region007,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,RiPP-like,RiPPs,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000001.region008,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,ladderane,Others,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000001.region009,JADJRH010000001,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,T1PKS,PKSI,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000002.region001,JADJRH010000002,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,terpene,Terpene,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region001,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,T1PKS.NRPS,PKS-NRP_Hybrids,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region002,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,NRPS-like,NRPS,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region003,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,T1PKS,PKSI,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region004,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,NRPS-like.T1PKS.lanthipeptide-class-ii,Others,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region005,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,terpene,Terpene,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region006,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,terpene,Terpene,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region007,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,RiPP-like,RiPPs,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region008,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,RiPP-like,RiPPs,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region009,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,arylpolyene,Others,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJRH010000011.region010,JADJRH010000011,Polyangiaceae bacterium strain Fred_18-Q3-R57-64_MAXAC.407,arylpolyene,Others,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016712345,Aalborg
JADJSQ010000001.region001,JADJSQ010000001,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,arylpolyene,Others,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000007.region001,JADJSQ010000007,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,T3PKS,PKSother,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000013.region001,JADJSQ010000013,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,arylpolyene,Others,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000014.region001,JADJSQ010000014,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,terpene,Terpene,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000016.region001,JADJSQ010000016,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,NRPS,NRPS,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000017.region001,JADJSQ010000017,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,NRPS-like.T1PKS,PKS-NRP_Hybrids,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000019.region001,JADJSQ010000019,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,hglE-KS.T3PKS,PKSother,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000029.region001,JADJSQ010000029,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,RRE-containing,RiPPs,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000030.region001,JADJSQ010000030,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,NRPS-like.T1PKS,PKS-NRP_Hybrids,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJSQ010000034.region001,JADJSQ010000034,Sandaracinaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.060,RiPP-like,RiPPs,Sandaracinaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,,",GCA_016711615,Aalborg
JADJTL010000001.region001,JADJTL010000001,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,NRPS-like,NRPS,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000001.region002,JADJTL010000001,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,T3PKS,PKSother,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000001.region003,JADJTL010000001,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,RRE-containing,RiPPs,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000002.region001,JADJTL010000002,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,ranthipeptide,RiPPs,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000002.region002,JADJTL010000002,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,terpene,Terpene,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000002.region003,JADJTL010000002,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,RRE-containing,RiPPs,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000002.region004,JADJTL010000002,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,RiPP-like,RiPPs,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000003.region001,JADJTL010000003,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,hglE-KS,PKSother,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000003.region002,JADJTL010000003,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,RRE-containing,RiPPs,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000003.region003,JADJTL010000003,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,ladderane,Others,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJTL010000003.region004,JADJTL010000003,Proteobacteria bacterium strain Hirt_18-Q3-R61-65_BAT3C.274,terpene,Terpene,Proteobacteria bacterium,"Bacteria,Myxococcota,Polyangia,GCA-2747355,GCA-2747355,,",GCA_016711215,Aalborg
JADJUF010000008.region001,JADJUF010000008,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,terpene,Terpene,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000008.region002,JADJUF010000008,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,NRPS-like,NRPS,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000010.region001,JADJUF010000010,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,T1PKS.NRPS,PKS-NRP_Hybrids,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000012.region001,JADJUF010000012,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,hglE-KS.T1PKS,PKSother,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000014.region001,JADJUF010000014,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,terpene,Terpene,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000020.region001,JADJUF010000020,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,thioamitides,Others,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000025.region001,JADJUF010000025,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,RiPP-like,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000037.region001,JADJUF010000037,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,RRE-containing,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000037.region002,JADJUF010000037,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,RRE-containing,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000038.region001,JADJUF010000038,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,lanthipeptide-class-i,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000039.region001,JADJUF010000039,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,indole,Others,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUF010000039.region002,JADJUF010000039,Myxococcales bacterium strain Hirt_18-Q3-R61-65_BATAC.430,terpene,Terpene,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,UBA2376,",GCA_016717005,Aalborg
JADJUW010000001.region001,JADJUW010000001,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,terpene,Terpene,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJUW010000001.region002,JADJUW010000001,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,NRPS-like,NRPS,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJUW010000001.region003,JADJUW010000001,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,LAP,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJUW010000001.region004,JADJUW010000001,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,RiPP-like,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJUW010000001.region005,JADJUW010000001,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,RRE-containing,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJUW010000001.region006,JADJUW010000001,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,arylpolyene,Others,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJUW010000001.region007,JADJUW010000001,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,RiPP-like,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJUW010000001.region008,JADJUW010000001,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,ranthipeptide,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJUW010000002.region001,JADJUW010000002,Myxococcales bacterium strain Hirt_18-Q3-R61-65_MAXAC.229,LAP,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,",GCA_016716835,Aalborg
JADJWW010000012.region001,JADJWW010000012,Myxococcales bacterium strain Kalu_18-Q3-R12-55_BATAC.116,terpene,Terpene,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016716175,Aalborg
JADJWW010000016.region001,JADJWW010000016,Myxococcales bacterium strain Kalu_18-Q3-R12-55_BATAC.116,arylpolyene,Others,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016716175,Aalborg
JADJWW010000017.region001,JADJWW010000017,Myxococcales bacterium strain Kalu_18-Q3-R12-55_BATAC.116,LAP,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016716175,Aalborg
JADJWW010000018.region001,JADJWW010000018,Myxococcales bacterium strain Kalu_18-Q3-R12-55_BATAC.116,RiPP-like,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016716175,Aalborg
JADJWW010000019.region001,JADJWW010000019,Myxococcales bacterium strain Kalu_18-Q3-R12-55_BATAC.116,RRE-containing,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016716175,Aalborg
JADJWW010000021.region001,JADJWW010000021,Myxococcales bacterium strain Kalu_18-Q3-R12-55_BATAC.116,NRPS-like.RiPP-like,Others,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016716175,Aalborg
JADJWW010000021.region002,JADJWW010000021,Myxococcales bacterium strain Kalu_18-Q3-R12-55_BATAC.116,RiPP-like,RiPPs,Myxococcales bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016716175,Aalborg
JADJXL010000001.region001,JADJXL010000001,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,T3PKS,PKSother,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000001.region002,JADJXL010000001,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,redox-cofactor,Others,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000003.region001,JADJXL010000003,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,RiPP-like,RiPPs,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000004.region001,JADJXL010000004,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,RiPP-like,RiPPs,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000006.region001,JADJXL010000006,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,ladderane,Others,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000012.region001,JADJXL010000012,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,terpene,Terpene,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000015.region001,JADJXL010000015,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,NRPS,NRPS,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000015.region002,JADJXL010000015,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,T1PKS,PKSI,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000015.region003,JADJXL010000015,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,RiPP-like,RiPPs,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000015.region004,JADJXL010000015,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,NRPS-like,NRPS,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
JADJXL010000018.region001,JADJXL010000018,Polyangiaceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.107,terpene,Terpene,Polyangiaceae bacterium,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,",GCA_016715885,Aalborg
