BGC,Accession ID,Description,Product Prediction,BiG-SCAPE class,Organism,Taxonomy,genome_id,group
BGC0001526.1,BGC0001526.1,"Synechocystis salina LEGE 06099 bartoloside biosynthetic gene cluster, complete sequence",resorcinol,Others,Synechocystis salina LEGE 06099,"Bacteria,Cyanobacteria,Synechococcales,Merismopediaceae,Synechocystis",,MIBIG
BGC0001527.1,BGC0001527.1,"Gelatoporia subvermispora strain B siderophore synthetase (NPS2) gene, complete cds",NRPS,NRPS,Gelatoporia subvermispora,"Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales,Gelatoporiaceae,Gelatoporia",,MIBIG
BGC0001528.1,BGC0001528.1,"Phoma betae DNA, betaestacin biosynthetic gene cluster, complete sequence, isolate: PS-13",,Others,Phoma betae,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma",,MIBIG
BGC0001529.1,BGC0001529.1,"Streptomyces sp. RI18 DNA, bez gene cluster for biosynthesis of bezastatin derivatives, strain: RI18",,Others,Streptomyces sp. RI18,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001530.1,BGC0001530.1,"Streptomyces cinnamoneus strain ATCC 21532 contig168, whole genome shotgun sequence",CDPS,Others,Streptomyces cinnamoneus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinnamoneus group",,MIBIG
BGC0001531.1,BGC0001531.1,"Tenacibaculum mesophilum DNA, bisucaberin B biosynthetic gene cluster, complete sequence, strain: PS-1",siderophore,Others,Tenacibaculum mesophilum,"Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum",,MIBIG
BGC0001532.1,BGC0001532.1,"Brevibacillus laterosporus strain DSM 25 bogorol gene cluster, complete sequence",NRPS,NRPS,Brevibacillus laterosporus,"Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus",,MIBIG
BGC0001533.1,BGC0001533.1,"Streptomyces rochei borrelidin gene cluster, partial sequence",T1PKS,PKSI,Streptomyces rochei,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001534.1,BGC0001534.1,"Streptomyces filamentosus bkdA2B2C2 gene cluster, complete sequence",,Others,Streptomyces filamentosus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001535.1,BGC0001535.1,"Streptomyces filamentosus bkdA1B1C1 gene cluster, complete sequence",,Others,Streptomyces filamentosus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001536.1,BGC0001536.1,"Brevibacillus laterosporus strain DSM 25 brevicidine gene cluster, complete sequence",NRPS,NRPS,Brevibacillus laterosporus,"Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus",,MIBIG
BGC0001537.1,BGC0001537.1,"Streptomyces sp. NBRC 110030, whole genome shotgun sequence",T1PKS,PKSI,Streptomyces sp. NBRC 110030,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001538.1,BGC0001538.1,"Streptomyces sp. NTK 937 contig00001, whole genome shotgun sequence",PKS-like,PKSother,Streptomyces sp. NTK 937,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001539.1,BGC0001539.1,"Streptomyces cattleya str. NRRL 8057 main chromosome, complete genome",lassopeptide,RiPPs,Streptomyces cattleya NRRL 8057 = DSM 46488,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001540.1,BGC0001540.1,"Streptomyces zelensis strain NRRL 11183 hypothetical protein, beta-lactamase, and isochorismatase genes, complete cds; CC-1065 biosynthetic gene cluster, complete sequence; and urea transporter and urease genes, complete cds",,Others,Streptomyces zelensis,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001541.1,BGC0001541.1,"Cercospora beticola strain 09-40 chromosome 1, whole genome shotgun sequence",T1PKS,PKSI,Cercospora beticola,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetidae,Capnodiales,Mycosphaerellaceae,Cercospora",,MIBIG
BGC0001542.1,BGC0001542.1,"Cercospora zeina CTB gene cluster, partial sequence",T1PKS,PKSI,Cercospora zeina,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetidae,Capnodiales,Mycosphaerellaceae,Cercospora",,MIBIG
BGC0001543.1,BGC0001543.1,"Hahella chejuensis chejuenolide biosynthetic gene cluster, strain MB-1084",transAT-PKS.NRPS-like,PKS-NRP_Hybrids,Hahella chejuensis,"Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella",,MIBIG
BGC0001544.1,BGC0001544.1,"Aspergillus campestris IBT 28561 P168scaffold_1, whole genome shotgun sequence",NRPS-like.T1PKS,PKS-NRP_Hybrids,Aspergillus campestris IBT 28561,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus",,MIBIG
BGC0001545.1,BGC0001545.1,"Fusarium graminearum PH-1 chromosome 3, whole genome shotgun sequence",NRPS,NRPS,Fusarium graminearum PH-1,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium",,MIBIG
BGC0001546.1,BGC0001546.1,"Actinoplanes tsinanensis chuangxinmycin biosynthetic gene cluster, complete sequence",bacteriocin,RiPPs,Actinoplanes tsinanensis,"Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes",,MIBIG
BGC0001547.1,BGC0001547.1,"Aspergillus stellatus DNA, citreohybridonol biosynthetic gene cluster, complete sequence, strain: NBRC 32302",,Others,Aspergillus stellatus,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus",,MIBIG
BGC0001548.1,BGC0001548.1,"Streptomyces albulus strain B-3066 B3066_ACTTGA_L001_R1_001_(paired)_contig_20, whole genome shotgun sequence",lassopeptide,RiPPs,Streptomyces albulus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001549.1,BGC0001549.1,"Streptomyces aurantiacus JA 4570 Seq17, whole genome shotgun sequence",lassopeptide,RiPPs,Streptomyces aurantiacus JA 4570,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001550.1,BGC0001550.1,"Streptomyces katrae strain NRRL B-16271 contig33.1, whole genome shotgun sequence",lassopeptide,RiPPs,Streptomyces katrae,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001551.1,BGC0001551.1,"Streptomyces glaucescens strain GLA.O, complete genome",,Others,Streptomyces glaucescens,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001552.1,BGC0001552.1,"Streptomyces avermitilis MA-4680 = NBRC 14893 DNA, complete genome",lassopeptide,RiPPs,Streptomyces avermitilis MA-4680 = NBRC 14893,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001553.1,BGC0001553.1,"Streptomyces sp. JV178 clifednamide biosynthetic gene cluster, complete sequence",T1PKS.NRPS,PKS-NRP_Hybrids,Streptomyces sp. JV178,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001554.1,BGC0001554.1,"Methanosarcina barkeri str. Fusaro, complete genome",,Others,Methanosarcina barkeri str. Fusaro,"Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina",,MIBIG
BGC0001555.1,BGC0001555.1,"Escherichia coli chi7122 plasmid pAPEC-1, complete sequence",siderophore,Others,Escherichia coli chi7122,"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia",,MIBIG
BGC0001556.1,BGC0001556.1,"Streptomyces sp. strain S10 combamide biosynthetic gene cluster, complete sequence",T1PKS.NRPS,PKS-NRP_Hybrids,Streptomyces sp.,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001557.1,BGC0001557.1,"Paecilomyces divaricatus cornexistin biosynthetic gene cluster, partial sequence",NRPS-like.T1PKS,PKS-NRP_Hybrids,Paecilomyces divaricatus,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Paecilomyces",,MIBIG
BGC0001558.1,BGC0001558.1,"Streptomyces sp. CNT302 D329DRAFT_scaffold00013.13, whole genome shotgun sequence",T2PKS.PKS-like.oligosaccharide,Others,Streptomyces sp. CNT302,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001559.1,BGC0001559.1,"Chondromyces crocatus crocacin biosynthetic gene cluster, complete sequence",T1PKS.NRPS,PKS-NRP_Hybrids,Chondromyces crocatus,"Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces",,MIBIG
BGC0001560.1,BGC0001560.1,"Moorea producens JHB cryptomaldamide biosynthetic gene cluster, complete sequence",T1PKS.NRPS,PKS-NRP_Hybrids,Moorea producens JHB,"Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea",,MIBIG
BGC0001561.1,BGC0001561.1,"Streptomyces curacoi strain DSM 40107 PRJNA299217_c028, whole genome shotgun sequence",NRPS,NRPS,Streptomyces curacoi,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001562.1,BGC0001562.1,"Streptomyces curacoi strain DSM 40107 PRJNA299217_c003, whole genome shotgun sequence",NRPS.betalactone,Others,Streptomyces curacoi,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001563.1,BGC0001563.1,"Cochliobolus pallescens DNA, curvupallides biosynthesis gene cluster, complete sequence, strain: DSM 62482",T1PKS.NRPS,PKS-NRP_Hybrids,Cochliobolus pallescens,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Cochliobolus",,MIBIG
BGC0001564.1,BGC0001564.1,"Cuspidothrix issatschenkoi CHARLIE-1 cusperin gene cluster, complete sequence",T3PKS.transAT-PKS.PKS-like.NRPS,PKS-NRP_Hybrids,Cuspidothrix issatschenkoi CHARLIE-1,"Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Cuspidothrix",,MIBIG
BGC0001565.1,BGC0001565.1,"Beauveria felina strain TTI-0347 cyclosporin C biosythetic gene cluster, complete sequence",T1PKS.NRPS,PKS-NRP_Hybrids,Beauveria felina,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria",,MIBIG
BGC0001566.1,BGC0001566.1,"Cylindrospermum licheniforme UTEX B 2014 cylindrocyclophane biosynthetic gene cluster, complete sequence",T3PKS.PKS-like.T1PKS,PKSother,Cylindrospermum licheniforme UTEX B 2014,"Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum",,MIBIG
BGC0001567.1,BGC0001567.1,"Streptomyces lincolnensis strain NRRL 2936, complete genome",NRPS,NRPS,Streptomyces lincolnensis,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001568.1,BGC0001568.1,"Streptomyces sp. SCSIO 1666 cytorhodin biosynthesis gene cluster, complete sequence",T2PKS.PKS-like.oligosaccharide,Others,Streptomyces sp. SCSIO 1666,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001569.1,BGC0001569.1,"Streptomyces noursei ATCC 11455, complete genome",NRPS.betalactone,Others,Streptomyces noursei ATCC 11455,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001570.1,BGC0001570.1,"Streptomyces albulus strain B-3066 B3066_ACTTGA_L001_R1_001_(paired)_contig_7, whole genome shotgun sequence",NRPS,NRPS,Streptomyces albulus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001571.1,BGC0001571.1,"Nodulisporium sp. strain JNvid demethoxyviridin biosynthetic gene cluster, complete sequence",,Others,Nodulisporium sp.,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Xylariaceae,Nodulisporium",,MIBIG
BGC0001572.1,BGC0001572.1,"Pantoea agglomerans strain B025670 desferrioxamine E biosynthetic gene cluster, complete sequence",siderophore,Others,Pantoea agglomerans,"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans group",,MIBIG
BGC0001573.1,BGC0001573.1,"Claviceps africana strain Cla9 alkaloid synthesis gene cluster, partial sequence",NRPS,NRPS,Claviceps africana,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps",,MIBIG
BGC0001574.1,BGC0001574.1,"Streptomyces thioluteus SF2768 biosynthesis gene cluster, complete sequence",NRPS,NRPS,Streptomyces thioluteus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001575.1,BGC0001575.1,"Ruminococcus sp. 5_1_39BFAA acpfZ-supercont2.3, whole genome shotgun sequence",NRPS,NRPS,Ruminococcus sp. 5_1_39BFAA,"Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus",,MIBIG
BGC0001576.1,BGC0001576.1,"Prochloron didemni divamide A gene cluster, complete sequence",bacteriocin.lanthipeptide,RiPPs,Prochloron didemni,"Bacteria,Cyanobacteria,Synechococcales,Prochloraceae,Prochloron",,MIBIG
BGC0001578.1,BGC0001578.1,"Talaromyces stipitatus ATCC 10500 scf_1105507295527 genomic scaffold, whole genome shotgun sequence",T1PKS,PKSI,Talaromyces stipitatus ATCC 10500,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces",,MIBIG
BGC0001579.1,BGC0001579.1,"Streptomyces cinnamoneus strain ATCC 12686 scaffold18, whole genome shotgun sequence",lanthipeptide,RiPPs,Streptomyces cinnamoneus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinnamoneus group",,MIBIG
BGC0001580.1,BGC0001580.1,"Streptomyces aburaviensis Ebelactone biosynthetic gene cluster, strain ATCC31860",terpene.T1PKS,Others,Kitasatospora aburaviensis,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora",,MIBIG
BGC0001582.1,BGC0001582.1,"Nonomuraea sp. MJM5123 ecumicin gene cluster, partial sequence",NRPS.lanthipeptide,Others,Nonomuraea sp. MJM5123,"Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea",,MIBIG
BGC0001583.1,BGC0001583.1,"TPA_exp: Escovopsis weberi emodin biosynthesis gene cluster, complete sequence",T1PKS,PKSI,Escovopsis weberi,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Escovopsis",,MIBIG
BGC0001584.1,BGC0001584.1,"Streptomyces sp. CB02366 enediyne antitumor antibiotic C-1027 biosynthetic gene cluster, complete sequence",T1PKS.NRPS,PKS-NRP_Hybrids,Streptomyces sp. CB02366,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001585.1,BGC0001585.1,"TPA_exp: Escovopsis weberi epipolythiodiketopiperazine biosynthesis gene cluster, complete sequence",NRPS,NRPS,Escovopsis weberi,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Escovopsis",,MIBIG
BGC0001586.1,BGC0001586.1,"Pseudomonas stutzeri strain 273, complete genome",,Others,Pseudomonas stutzeri,"Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas",,MIBIG
BGC0001587.1,BGC0001587.1,"Streptomyces avermitilis MA-4680 = NBRC 14893 DNA, complete genome",,Others,Streptomyces avermitilis MA-4680 = NBRC 14893,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001588.1,BGC0001588.1,"Burkholderia pseudomallei 1026b chromosome 1, complete sequence",,Others,Burkholderia pseudomallei 1026b,"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group",,MIBIG
BGC0001589.1,BGC0001589.1,"Burkholderia cenocepacia J2315 chromosome 2, complete genome",,Others,Burkholderia cenocepacia J2315,"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex",,MIBIG
BGC0001590.1,BGC0001590.1,"Streptomyces sp. KY5 formicamycin biosynthesis gene cluster, complete sequence",T2PKS,PKSother,Streptomyces sp. KY5,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001591.1,BGC0001591.1,"Uncultured bacterium CSLC2, partial sequence",acyl_amino_acids,Others,uncultured bacterium CSLC2,"Bacteria,environmental samples",,MIBIG
BGC0001592.1,BGC0001592.1,"Streptomyces lunaelactis strain MM91 ferroverdin biosynthesis gene cluster, complete sequence",melanin,Others,Streptomyces lunaelactis,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001593.1,BGC0001593.1,"Streptomyces ficellus ficellomycin biosynthesis gene cluster, complete sequence",NRPS.siderophore,Others,Streptomyces ficellus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001594.1,BGC0001594.1,"Fischerella muscicola UTEX 1829 fischerindole biosynthetic gene cluster, complete sequence",other,Others,Fischerella muscicola UTEX 1829,"Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella",,MIBIG
BGC0001595.1,BGC0001595.1,"Fischerella sp. SAG 46.79 fischerindole biosynthetic gene cluster, complete sequence",other,Others,Fischerella sp. SAG 46.79,"Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella",,MIBIG
BGC0001596.1,BGC0001596.1,"Streptomyces albus strain DSM 41398, complete genome",T2PKS,PKSother,Streptomyces albus,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001597.1,BGC0001597.1,"Actinomadura fulva subsp. indica genomic DNA, fluvirucin biosynthetic genes, complete sequence, strain: ATCC 53714",T1PKS,PKSI,Actinomadura fulva subsp. indica,"Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura",,MIBIG
BGC0001598.1,BGC0001598.1,"Streptomyces diastatochromogenes strain Tue6028 foxicin gene cluster, complete sequence",T1PKS.NRPS,PKS-NRP_Hybrids,Streptomyces diastatochromogenes,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001599.1,BGC0001599.1,"Burkholderia cenocepacia H111 chromosome 2, complete genome",NRPS,NRPS,Burkholderia cenocepacia H111,"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex",,MIBIG
BGC0001600.1,BGC0001600.1,"Fusarium graminearum chromosome 1, complete genome",NRPS-like.T1PKS,PKS-NRP_Hybrids,Fusarium graminearum,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium",,MIBIG
BGC0001602.1,BGC0001602.1,"Lactobacillus gasseri LA327 DNA, gassericin-T gene cluster",bacteriocin,RiPPs,Lactobacillus gasseri,"Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus",,MIBIG
BGC0001603.1,BGC0001603.1,"Micromonospora echinospora strain ATCC 15835 hypothetical protein and putative tryptophanyl-tRNA synthatase genes, complete cds; gentamycin biosynthetic gene cluster, complete sequence; and hypothetical protein, putative two-component system histidine kinase, and putative two-component system response regulator genes, complete cds",amglyccycl,Saccharides,Micromonospora echinospora,"Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora",,MIBIG
BGC0001604.1,BGC0001604.1,"Fusarium fujikuroi strain B14 gibberellin biosynthetic gene cluster, complete sequence",terpene,Terpene,Fusarium fujikuroi,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex",,MIBIG
BGC0001605.1,BGC0001605.1,"Sinorhizobium fredii NGR234 plasmid pNGR234a, complete sequence",,Others,Sinorhizobium fredii NGR234,"Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium/Ensifer group,Sinorhizobium",,MIBIG
BGC0001606.1,BGC0001606.1,"Fusarium fujikuroi IMI 58289 draft genome, chromosome FFUJ_chr11",T1PKS,PKSI,Fusarium fujikuroi IMI 58289,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex",,MIBIG
BGC0001607.1,BGC0001607.1,"Streptomyces sp. NRRL B-1347 contig53.1, whole genome shotgun sequence",,Others,Streptomyces sp. NRRL B-1347,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
BGC0001608.1,BGC0001608.1,"[Polyangium] brachysporum strain DSM 7029, complete genome",NRPS,NRPS,[Polyangium] brachysporum,"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales",,MIBIG
BGC0001609.1,BGC0001609.1,"Trichoderma virens Gv29-8 TRIVIscaffold_47, whole genome shotgun sequence",NRPS,NRPS,Trichoderma virens Gv29-8,"Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma",,MIBIG
BGC0001610.1,BGC0001610.1,"Streptomyces ahygroscopicus subsp. wuzhouensis strain S91 gougerotin biosynthetic gene cluster, complete sequence",,Others,Streptomyces ahygroscopicus subsp. wuzhouensis,"Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,MIBIG
