genome_id,gtdb_taxonomy,genome_size,checkm_completeness,checkm_contamination,total_bgcs,bgcs_on_contig_edge
GCA_016722225.1,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5066;f__UBA5066;g__UBA5066;s__,7489364,92.26,4.56,10,1
GCA_016700335.1,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__OLB7;f__OLB7;g__;s__,3152895,97.7,0.73,2,0
GCA_016722185.1,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__,2520604,97.28,0,1,0
GCA_016722145.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter_A;s__,4120465,96.47,3.52,9,1
GCA_016722125.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,3304576,99.51,1.48,1,0
GCA_016722055.1,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F sp002254365,4769874,96.76,2.73,11,0
GCA_016722075.1,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Kouleothrix;s__,7093236,99.21,2.08,8,1
GCA_016722065.1,d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__,3863223,91.41,4.55,7,0
GCA_016722045.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,6104184,98.51,4.95,1,0
GCA_016722025.1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__UBA668;s__UBA668 sp002299395,4382042,94.59,1.28,6,0
GCA_016722005.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__J057;f__;g__;s__,7022298,94.72,2.19,3,0
GCA_016721965.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Fen-999;s__,3702314,94.04,4.93,6,2
GCA_016721945.1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Nibricoccus;s__,4039480,92.82,0.68,2,1
GCA_016721935.1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__SCN-70-22;s__,5545668,97.8,2.2,5,0
GCA_016721925.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAABQG01;s__,4224611,99.38,0.96,3,1
GCA_016721865.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,3244305,91.61,0.4,2,0
GCA_016721875.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__,2999750,94.41,0.26,3,0
GCA_016700355.1,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__Saccharimonas aalborgensis,1006672,67.13,0.93,0,0
GCA_016721905.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,5354596,93.81,1.73,1,0
GCA_016721825.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__,3886567,90.59,0.54,2,0
GCA_016721775.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,4360651,90.56,1.59,1,0
GCA_016721845.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__;s__,3873792,98.98,2.87,5,0
GCA_016721785.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,5301302,92.67,1.59,5,3
GCA_016721735.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,3316408,98.65,1.2,3,0
GCA_016721725.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,3581485,97.54,0,3,0
GCA_016721765.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__UBA4408;g__UBA4408;s__,4625838,99.05,0.24,4,0
GCA_016721685.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__,4188713,96.33,3.23,4,2
GCA_016721705.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,4723967,91.56,0.48,3,0
GCA_016721625.1,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__,2847031,97.75,1.12,3,0
GCA_016721605.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Nitrotoga;s__,2750001,91.31,1.41,5,4
GCA_016721645.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,5010810,93.11,4.46,1,0
GCA_016721635.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,4499805,96.67,3.02,3,0
GCA_016721575.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,3954335,99.01,3.47,2,0
GCA_016721565.1,d__Bacteria;p__AABM5-125-24;c__RPQS01;o__RPQS01;f__RPQS01;g__JABWCQ01;s__,3716885,94.99,0,2,1
GCA_016721505.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__;s__,3545109,95.44,3.06,5,0
GCA_016721495.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,5624816,97.28,0.74,2,0
GCA_016721515.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,3353931,95.34,0.99,1,0
GCA_016721465.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium_A;s__,6889819,99.07,2.41,9,0
GCA_016721485.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__,3838162,97.09,3.99,3,1
GCA_016721435.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__CAINEC01;s__,4245369,92.92,0.4,4,1
GCA_016721425.1,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__,7693013,99.13,3.48,7,0
GCA_016721385.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,3319664,92.1,1.26,1,0
GCA_016721375.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__,4061020,90.68,2.48,1,1
GCA_016721365.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Piscinibacter;s__,4878378,91.01,1.64,5,1
GCA_016721305.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,4206105,92.38,1.14,1,0
GCA_016721345.1,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__,4121994,93.83,1.64,3,0
GCA_016721275.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,3723087,98.52,2.46,6,1
GCA_016722685.1,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__,5410505,97.73,2.73,2,0
GCA_016721315.1,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__,4491201,90,1.82,2,1
GCA_016721255.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__UBA4408;g__UBA4408;s__,4122122,97.62,0.71,3,0
GCA_016721225.1,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__,5898361,94.44,3.99,8,2
GCA_016721195.1,d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__,3749529,98.03,2.38,2,0
GCA_016721185.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azonexus;s__,4220355,94.72,2.11,7,0
GCA_016721245.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,3713494,97.78,3.05,2,0
GCA_016722655.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Leadbetterella;s__,4999500,98.66,0.6,2,0
GCA_016721145.1,d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__CAINDZ01;s__,4582492,98.9,2.2,2,0
GCA_016721095.1,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,3781336,90.79,1.76,2,0
GCA_016722565.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__,4026402,98.62,1.43,2,0
GCA_016722625.1,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__OLB7;f__OLB7;g__;s__,3148786,96.61,0.55,2,0
GCA_016721115.1,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__UBA12294;s__,5022719,99.09,1.09,3,0
GCA_016722635.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,1889470,90.83,2.18,3,0
GCA_016722575.1,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__,2784977,96.63,1.12,2,0
GCA_016722445.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA4660;s__,4358389,93.48,2.69,1,0
GCA_016722605.1,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__,2575702,96.63,0,1,0
GCA_016722525.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,4903003,93.33,4.68,5,1
GCA_016722465.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,5106386,96.67,0.49,3,0
GCA_016722395.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,4624898,96.06,1.38,2,0
GCA_016722515.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__;s__,3294490,100,2.2,3,0
GCA_016700375.1,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__GCA-2746885;s__,1256494,73.08,0.85,0,0
GCA_016721165.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125,3065421,95.54,1.16,3,0
GCA_016722375.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__,3551716,95.44,0.49,5,0
GCA_016722505.1,d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__;s__,3629636,95.61,2.63,2,0
GCA_016721085.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA3961;s__,5335591,96,4.35,2,0
GCA_016722455.1,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145,3339595,96.43,0.55,3,2
GCA_016721065.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,4841045,99.01,3.69,4,0
GCA_016721015.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__,4378333,98.85,2.67,2,0
GCA_016721005.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__,4505303,99.46,4.19,2,0
GCA_016721045.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__,3265150,97.73,3.01,5,2
GCA_016720985.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__,3998276,90.23,3.48,4,0
GCA_016720935.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,4699961,97.38,1.11,3,0
GCA_016720945.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium_A;s__,5808523,96.32,2.02,8,3
GCA_016720925.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__;s__,5470159,96.42,2.02,4,0
GCA_016720875.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__,4799294,96.78,3.04,8,3
GCA_016720905.1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__,5297120,97.25,2.2,4,0
GCA_016720855.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__,4266983,99.31,1.9,5,0
GCA_016700395.1,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__Saccharimonas aalborgensis,936132,66.2,0.93,0,0
GCA_016720825.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,4296395,93.19,0,1,0
GCA_016720835.1,d__Bacteria;p__Bacteroidota;c__SZUA-365;o__SZUA-365;f__SZUA-365;g__;s__,4990617,90.69,3.28,2,0
GCA_016700415.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp002396605,3851287,100,0,4,0
GCA_016720775.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,3964827,96.06,0.99,4,2
GCA_016720765.1,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__,6328625,96.58,4.84,8,1
GCA_016720805.1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__Palsa-1233;s__,3506143,97.8,2.2,1,0
GCA_016720745.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,5277916,99.51,2.5,2,0
GCA_016720705.1,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,4036661,97.44,1.76,2,0
GCA_016720685.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Zoogloea;s__,4052277,92,1.45,3,1
GCA_016720695.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,4980131,95.78,0.62,5,0
GCA_016720655.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,4384856,96.67,0.16,4,1
GCA_016720635.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,3430540,93.55,0,2,1
GCA_016720625.1,d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__,5266158,92.94,2.35,4,2
GCA_016720585.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,3521488,97.03,0.99,3,2
GCA_016720595.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__,10125364,96.88,3.39,10,4
GCA_016720565.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,3489940,99.51,0,2,0
GCA_016720545.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAAFHV01;s__,7433625,90.12,2.74,8,1
GCA_016720525.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,3573500,97.28,1.73,1,0
GCA_016720495.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__,4512130,97.54,3.08,1,0
GCA_016720475.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAAFJR01;s__,2637785,92.48,3.56,4,0
GCA_016720465.1,d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__;s__,3523586,99.12,1.75,2,0
GCA_016720445.1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Microtrichaceae;g__Microthrix;s__Microthrix parvicella,4007997,94.87,0.85,4,0
GCA_016720425.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__CAIWHR01;s__,4158752,97.21,1.3,4,0
GCA_016720395.1,d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__Pseudopelobacter;s__,3285890,98.06,1.29,6,1
GCA_016720385.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__,3415663,95.66,0.99,3,0
GCA_016720325.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,3399405,93.05,2.38,2,0
GCA_016720365.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,3552815,98.52,2.96,6,1
GCA_016720345.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__,2659794,98.68,0.93,3,0
GCA_016720295.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__,5078725,96.81,3.37,6,0
GCA_016720285.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__,4001922,94.28,0.62,6,1
GCA_016720225.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Leadbetterella;s__,5092009,98.81,1.79,2,0
GCA_016720265.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__;s__,5111239,98.06,3.87,9,0
GCA_016720155.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,4230242,98.49,2.96,3,0
GCA_016720205.1,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__,2518717,97.75,0,1,0
GCA_016720195.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,3025450,93.1,0.49,1,0
GCA_016720185.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__BJ6;s__BJ6 sp014584595,4140623,96.92,1.97,1,1
